education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,major,country,depression_total_score,anxiety_total_score,stress_total_score
2,1,2,2,17,1,1,1,60,2,1,2,,GB,14,14,15
2,2,1,1,17,1,2,1,60,2,1,2,,US,17,15,17
3,1,1,2,20,1,10,1,10,2,1,5,English,MY,32,34,37
1,2,2,1,13,2,2,2,20,2,1,8,,AU,38,41,39
3,3,2,2,17,1,10,5,10,2,1,2,lawyer,MY,31,32,38
3,1,2,2,23,2,10,1,10,2,1,3,Politics ,MY,33,27,31
3,2,2,2,23,1,2,1,60,1,1,1,fashion communication,ES,20,18,18
3,3,1,2,18,1,10,2,10,2,1,2,Design ,UZ,35,42,44
3,3,2,2,21,1,4,1,70,1,1,2,Medicine,BR,26,22,25
3,3,2,2,21,1,10,1,10,2,1,4,mechanical engineering ,MY,28,24,29
3,2,2,2,23,1,10,5,70,2,1,7,Administartion,MY,20,22,23
2,3,1,1,20,1,2,1,60,1,1,1,,GB,27,23,29
3,2,2,1,19,1,6,1,60,2,1,3,Health Science,US,26,23,26
2,2,1,1,62,1,2,1,60,2,2,2,,AU,38,42,42
3,1,2,2,22,1,10,1,10,2,1,3,Accounting ,MY,35,24,29
2,2,2,1,44,1,2,1,10,1,2,2,,US,37,27,29
2,2,1,1,17,3,4,2,70,2,1,1,,US,54,56,56
3,3,2,2,18,1,10,5,10,2,1,2,psychology ,MY,48,36,39
3,3,1,2,24,1,2,1,10,2,1,2,Communications,VN,25,28,21
4,2,2,2,27,1,10,1,10,1,1,4,architecture,MY,31,32,31
2,3,1,1,17,1,2,4,10,2,1,4,,US,41,38,43
2,1,2,2,39,1,10,1,10,1,2,6,,MY,19,24,21
1,3,2,2,15,1,4,1,50,2,1,4,,US,41,35,41
3,1,2,2,20,1,10,1,10,2,1,3,Mass Communication and Media Studies,MY,41,32,32
3,3,1,2,21,1,10,1,70,2,1,4,pharmacy,MY,34,27,36
4,1,1,2,28,1,10,1,10,2,1,3,Management,MY,43,41,39
3,2,2,1,26,1,12,2,70,2,1,2,sociology ,CA,33,30,38
3,2,2,1,23,1,10,1,10,1,1,4,LAW,MY,15,17,15
2,3,2,2,15,1,10,1,70,1,1,3,,MY,40,36,31
4,2,2,1,27,1,7,1,60,2,1,2,Criminal Justice ,US,23,27,19
3,2,2,1,18,1,4,1,60,2,1,2,Politics,US,39,32,33
2,3,2,2,19,2,10,1,10,2,1,3,,MY,33,30,29
3,2,2,2,23,1,10,1,10,1,1,5,Maritime,MY,24,24,27
2,1,2,2,15,1,10,5,10,2,1,5,,MY,53,46,54
3,4,2,1,16,2,10,5,10,2,3,4,accountant,MY,52,49,51
3,3,1,2,19,1,10,1,10,2,1,2,Computer science,MY,39,33,33
4,1,2,2,24,1,10,1,10,2,1,5,Environmental Assessment,MY,47,40,47
2,4,2,1,17,1,10,5,10,2,1,3,,MY,51,47,53
3,3,2,2,21,1,10,1,10,2,1,0,Environmental management,MY,30,31,38
3,2,2,2,23,1,4,1,10,2,1,6,English,MY,45,44,44
3,3,2,2,24,1,10,1,10,2,1,8,Dentistry,MY,20,16,18
4,3,2,2,40,1,8,1,10,1,3,6,English,MY,32,25,28
3,3,2,2,21,1,10,1,10,2,1,4,Architecture ,MY,40,40,40
3,1,2,1,24,1,1,2,60,2,2,2,applied psychology,US,40,38,37
3,1,1,2,19,2,10,2,10,2,1,5,Business,MY,31,25,28
1,3,2,2,17,2,2,1,60,2,1,2,,CH,28,33,31
3,3,2,2,25,1,10,4,10,1,1,3,Medical,MY,35,27,29
4,1,1,1,33,1,1,1,60,0,1,2,International Studies and TESOL,GB,25,23,20
3,2,2,2,20,1,10,3,10,2,1,4,Accounting,MY,35,34,39
3,2,2,2,21,1,7,4,10,2,1,5,Economics,PH,52,50,53
3,2,2,2,24,1,10,1,10,1,1,4,Business,MY,38,38,41
4,2,2,2,38,1,2,1,60,1,2,2,education,FI,21,20,21
2,2,2,2,17,1,10,4,10,2,1,5,,MY,44,42,46
2,2,3,1,15,1,1,5,60,2,1,2,,US,48,46,41
2,3,2,2,17,1,10,1,10,2,1,2,,ID,46,41,47
3,3,2,1,17,1,6,1,10,2,1,4,interior design,ID,26,24,24
3,3,1,2,19,1,10,1,10,2,1,3,Computer science,MY,32,32,29
3,1,1,2,20,1,10,4,10,2,1,7,hotel management,MY,26,16,19
3,2,2,2,19,2,2,1,60,1,1,3,Liberal Arts,CA,32,24,30
4,2,2,1,30,1,1,1,60,1,2,2,Psychology ,US,39,30,32
3,1,2,2,20,1,10,1,10,2,1,5,Diploma In Science ,MY,31,33,30
3,3,2,2,23,1,10,1,10,1,1,3,medicine,MY,44,37,39
2,2,1,1,22,1,1,1,60,2,1,3,,US,18,16,15
3,3,2,2,33,1,4,1,10,2,1,4,psychology,PH,20,18,17
3,2,1,2,22,2,10,1,10,2,1,2,Psychology,MY,39,43,44
3,3,1,1,53,1,9,1,60,1,3,2,finance,AU,49,49,52
4,3,2,2,30,2,10,1,10,2,2,4,English,MY,52,48,47
2,2,2,1,15,1,10,1,20,2,1,1,,US,45,44,40
3,1,2,2,18,1,10,1,10,2,1,4,History,MY,26,27,26
3,3,2,1,18,1,10,5,10,2,1,3,science social,MY,35,31,31
3,2,2,1,20,1,10,5,10,2,1,6,Business,MY,51,49,47
1,3,2,2,17,1,1,1,10,2,1,0,,PH,35,33,40
3,3,1,1,20,3,1,2,70,2,1,3,Music Theory,US,20,21,18
3,3,2,2,20,1,10,1,10,2,1,3,public relations,MY,47,39,37
2,2,1,1,15,1,2,3,60,2,1,2,,GB,25,25,28
4,3,2,1,26,1,10,5,10,1,1,4,Sosiology ,MY,32,26,22
4,1,1,2,30,1,8,1,10,1,2,2,engineering,IN,41,38,40
3,1,2,2,19,1,10,1,10,2,1,4,banking,MY,21,20,24
3,1,2,2,15,1,10,2,70,2,1,5,Psychology,MY,37,34,45
3,3,2,2,19,2,10,4,10,2,1,3,Economics,MY,22,17,21
2,1,2,1,17,1,2,2,70,2,1,3,,US,52,56,53
3,2,2,1,19,1,10,1,10,2,1,0,pharmacy,MY,29,18,26
3,2,2,2,18,1,10,1,10,2,1,4,Accounting ,MY,43,39,49
1,3,2,2,13,1,3,1,10,2,1,5,,ID,31,30,34
3,1,2,1,21,1,10,2,10,2,1,6,business,MY,55,56,56
3,2,1,1,22,1,12,1,60,2,1,3,Psychology,US,36,41,45
2,3,2,2,21,1,10,5,10,2,1,5,,MY,33,24,33
4,3,2,1,24,1,6,1,10,1,1,1,medicine,US,39,30,36
3,3,1,2,19,1,10,2,10,2,1,3,Computer science,MY,46,41,44
3,4,2,1,19,1,10,5,70,2,1,2,IT,MY,28,34,27
3,3,2,2,19,1,10,5,10,1,1,6,Banking,MY,23,25,18
3,2,2,2,28,1,10,1,10,1,1,5,Psychology,MY,37,43,42
3,2,2,2,21,1,10,1,10,2,1,5,History,MY,29,34,32
3,1,2,1,19,1,10,5,10,2,1,2,Network computing ,MY,43,41,42
3,3,2,2,20,1,10,1,10,2,1,4,Science ,MY,17,17,19
3,3,2,1,20,1,10,1,70,2,1,4,Electrical engineering ,MY,38,33,37
3,1,1,2,29,1,10,3,10,1,1,9,Engineering,MY,24,26,26
2,2,2,2,20,1,10,1,10,2,1,6,,MY,40,37,41
1,3,2,2,15,1,10,1,10,2,1,3,,ID,43,38,41
3,4,2,2,19,1,10,5,10,2,3,8,psychplogyst,SA,23,25,23
3,1,1,2,24,1,2,1,60,2,1,1,Interaction Design (UX Designer),NO,32,27,34
3,3,2,2,19,1,10,1,10,2,1,4,Actuarial Science,MY,26,23,23
3,1,1,1,55,1,4,1,60,1,3,2,Medicine,US,26,29,28
3,3,2,1,23,1,10,5,10,2,2,5,Pharmacy,MY,49,45,46
4,3,1,2,27,2,7,1,60,2,1,1,Library and information sciences,BG,18,19,22
3,3,2,2,29,1,10,1,10,1,1,3,Business administration ,MY,45,41,44
2,2,2,1,17,1,2,1,60,2,1,1,,US,38,46,45
4,2,1,2,22,1,10,1,10,2,1,5,engineering,JP,21,19,24
3,2,1,2,19,1,10,1,10,2,1,5,Pharmacy,MY,26,18,22
3,4,1,1,20,1,10,4,10,2,1,6,,MY,34,39,38
2,3,2,2,20,1,4,1,30,1,1,2,,NONE,36,33,45
4,2,2,2,24,1,10,1,10,2,1,6,Biotechnology,MY,32,26,28
3,3,1,2,23,1,10,1,10,2,1,5,Dentistry,MY,29,26,28
4,3,2,2,24,1,10,5,70,2,1,5,food tech,MY,27,21,31
3,1,2,2,20,1,10,5,10,2,1,4,Food technology ,MY,40,37,38
3,2,2,1,30,1,8,1,10,2,2,2,Medicine,MY,35,23,31
2,3,2,1,56,1,6,1,60,2,3,9,,CA,29,30,29
3,3,2,2,23,1,10,1,10,2,1,5,Media communication,MY,41,42,44
3,2,2,1,28,2,2,5,30,2,1,1,Graphic design,US,22,22,25
3,1,2,1,49,1,7,1,60,2,3,4,education,US,39,35,38
2,2,2,2,26,1,10,1,10,1,1,6,,MY,28,22,23
3,2,1,1,19,2,4,1,10,2,1,3,Petro,MY,32,29,25
3,2,2,2,17,1,10,2,10,2,1,3,psychology,MY,43,35,41
3,2,1,1,35,1,6,1,60,1,2,2,Business,CA,14,14,17
3,3,2,2,20,1,10,1,70,2,1,5,Baking and Pastry,MY,36,36,37
3,3,2,1,21,1,10,2,10,2,1,3,Civil engineering,MY,32,24,24
3,3,1,2,31,1,10,1,70,1,1,4,Multimedia,MY,40,43,48
2,2,2,2,33,2,7,1,60,2,2,1,,RS,28,20,24
3,2,2,1,18,1,2,2,60,1,1,3,education,US,38,29,36
4,2,1,2,55,1,10,1,10,1,2,7,Business,MY,24,21,24
2,3,1,1,17,1,4,1,60,2,1,2,,US,16,15,16
2,3,2,2,17,1,10,5,70,2,1,0,,MY,46,47,44
3,3,2,2,21,1,10,1,10,2,1,8,IO Psychology ,MY,24,26,25
3,2,1,2,21,1,10,5,10,2,1,1,construction,MY,39,32,37
3,1,1,2,21,3,10,1,10,2,1,4,Science,MY,27,24,22
3,2,2,2,20,1,10,2,10,2,1,0,bankin,MY,49,46,50
1,3,2,2,16,2,3,2,10,2,1,1,,MY,32,32,35
3,2,2,2,27,1,10,1,10,1,1,6,Business information system,SG,26,21,27
3,2,2,2,28,1,12,1,70,1,2,4,English ,MY,42,45,45
3,1,1,2,21,1,10,1,10,2,1,2,Electrical electronic engineering,MY,34,32,33
4,2,2,1,35,1,4,1,60,1,1,2,Psychology,GB,24,20,23
3,3,2,1,20,1,10,1,10,2,1,5,Science,MY,20,20,18
1,1,2,1,15,1,2,2,70,2,1,3,,NZ,49,46,46
3,3,2,2,22,1,10,1,10,2,1,1,Economics,GB,27,27,26
3,3,2,2,20,1,10,1,10,2,1,5,Accountancy,MY,17,15,20
3,2,2,1,23,1,10,1,10,2,1,9,art,MY,42,45,45
1,3,2,1,34,1,4,1,60,1,1,6,,GB,22,19,17
3,2,1,1,29,1,1,3,60,2,1,2,History and Spanish Language,GB,33,34,36
3,2,2,1,20,1,1,1,70,1,1,3,Public relations,US,46,44,41
3,3,2,1,20,1,10,5,10,2,1,2,business,MY,15,16,14
3,1,2,2,21,1,10,1,10,2,1,6,Media ,MY,23,21,25
3,3,2,2,21,2,10,5,70,2,1,6,,MY,26,28,32
3,3,2,1,14,1,4,2,50,2,1,6,Performing arts ,CA,49,52,53
2,3,2,2,17,2,1,2,70,2,1,2,,FR,52,53,55
4,1,1,2,25,1,10,1,10,1,1,5,Chemistry,MY,27,30,27
2,2,2,2,20,1,10,5,10,2,1,8,,MY,42,36,40
2,2,2,2,22,1,10,1,10,1,1,4,,MY,38,33,35
2,2,1,1,30,1,2,2,60,2,1,2,,CO,43,37,39
3,2,2,2,19,1,1,2,60,2,1,2,Advertising,US,29,24,29
3,2,2,2,22,1,10,1,10,1,1,4,engineering,MY,32,30,32
3,2,1,2,17,1,10,1,10,2,1,7,Psychology or Programming,MY,26,34,28
3,3,2,1,22,1,10,3,10,1,1,6,Finance,MY,36,35,31
4,1,1,2,23,1,10,5,70,2,1,7,Sport Management,MY,51,49,51
4,2,2,2,29,1,10,1,10,1,2,4,Law,MY,34,32,34
3,3,2,1,22,2,10,1,10,1,1,5,engineering,MY,41,43,48
3,3,2,2,21,1,10,1,10,2,1,2,Computer science,ID,32,29,27
3,1,2,2,19,2,10,2,10,2,3,4,Management ,MY,43,48,41
3,3,2,1,19,1,10,5,10,2,1,4,Public relation,MY,45,52,51
3,1,2,2,23,1,10,1,10,2,1,1,Economic,MY,37,31,34
3,3,2,2,25,1,10,1,10,1,1,3,Economics,MY,39,36,42
2,1,2,2,14,1,4,1,60,2,1,4,,DE,30,31,28
3,3,2,2,21,1,10,2,70,2,1,8,digital technology,MY,42,41,44
3,2,2,1,13,3,2,4,70,2,1,6,English ,US,45,45,40
3,3,2,2,25,1,10,1,10,2,1,4,Pharmacy,MY,17,16,17
3,3,2,2,15,1,10,5,10,1,1,5,Psychology,MY,46,44,46
2,2,2,1,15,2,1,1,60,2,1,4,,US,31,30,28
2,2,1,1,17,2,1,1,60,2,1,2,,GB,54,52,55
4,2,2,2,23,2,10,1,70,2,1,5,Tourism,MY,35,30,34
2,3,2,2,18,1,10,1,10,2,1,4,,MY,28,25,29
2,3,2,2,18,1,10,1,10,2,1,3,,MY,40,42,48
3,1,1,2,23,1,10,5,10,1,1,6,Engineering,MY,17,18,22
3,2,1,1,19,1,12,1,60,2,1,1,CIS,US,22,20,20
4,2,2,1,47,1,6,1,60,2,2,2,Human Resources,GB,35,32,32
3,3,2,2,26,1,4,3,10,1,1,5,Nursing,PH,46,44,44
3,3,1,1,30,1,6,1,70,2,1,4,medicine,LV,15,14,18
2,1,2,2,29,1,10,5,10,1,3,0,,MY,25,31,28
3,3,2,2,21,1,3,1,10,2,1,1,Medicine,MY,17,17,16
3,1,2,2,16,1,6,1,10,2,1,2,Interior Design,ID,24,26,35
3,1,2,2,16,1,10,5,10,2,1,5,English,MY,31,27,31
2,3,2,1,21,1,10,1,70,2,1,2,,MY,48,37,39
3,3,2,1,31,1,10,1,10,2,1,4,Law & Psychology,MY,35,39,31
4,2,1,2,24,1,10,1,10,2,1,4,Manufacturing engineering,MY,23,21,24
3,2,2,2,19,1,10,1,70,2,1,5,English,MY,37,37,44
3,3,2,2,18,1,2,1,60,1,1,3,,DE,45,40,47
3,2,2,1,38,1,1,1,60,1,1,2,English,GB,30,27,23
3,2,2,2,22,2,10,1,10,2,1,9,Surveying,MY,45,43,41
4,1,2,2,35,2,6,1,60,1,2,3,environmental engineering,DE,25,21,26
3,3,2,2,18,1,10,1,10,2,1,3,Psychology ,MY,27,25,30
3,3,1,2,28,1,10,1,10,1,2,1,,MY,41,40,31
4,1,2,2,21,1,10,2,10,2,1,0,Finance ,MY,20,19,20
3,3,2,2,22,1,10,1,10,2,1,5,Business,MY,46,43,41
4,3,2,2,46,1,10,1,60,2,2,2,Psychology,US,18,17,15
1,1,2,1,32,1,7,1,60,1,3,4,,US,37,30,34
4,1,2,1,45,1,6,5,60,1,2,2,psychology,US,18,19,18
3,3,2,2,19,1,4,1,10,2,1,4,Accountancy,PH,45,41,44
3,3,2,2,38,1,1,1,60,1,1,3,English,SE,30,31,34
3,1,2,2,19,1,10,1,10,2,1,11,Computer Science ,MY,25,18,27
4,1,1,1,23,1,10,3,10,2,1,8,Architecture,MY,43,41,43
1,1,1,1,15,1,7,1,70,2,1,0,,US,22,19,22
2,1,2,1,17,1,12,5,70,2,1,4,,MY,52,50,47
4,1,1,2,28,1,8,1,10,1,1,1,Engineering,IN,30,22,29
2,3,1,1,23,1,10,1,10,2,1,4,,MY,20,24,24
3,3,1,2,24,1,2,1,60,1,1,2,economics,FR,23,25,26
3,3,2,2,19,1,10,2,10,2,1,3,Communications,MY,35,29,38
2,3,2,1,24,1,4,1,60,2,1,3,,AT,37,27,36
4,1,2,2,24,1,10,1,10,2,1,4,International marketing,MY,47,47,45
3,3,2,1,20,1,10,1,10,2,1,1,Business,MY,39,39,41
3,2,1,2,27,1,10,2,10,2,1,3,Engineering,BN,31,30,30
1,3,1,2,27,1,1,1,60,1,1,1,,PL,23,23,23
2,3,2,1,15,1,12,1,60,2,1,2,,CA,36,28,26
3,3,2,1,28,1,10,1,10,1,1,2,Law,MY,33,27,27
4,3,2,2,26,1,10,1,10,1,1,6,Accounting ,MY,24,20,23
3,3,2,2,21,1,10,1,10,2,1,4,Tourism planning and hospitality management,MY,42,41,44
3,2,3,1,28,1,2,3,60,1,1,1,,US,20,16,18
3,1,2,2,18,1,10,3,10,2,2,3,Microbiology ,MY,43,39,34
4,3,2,1,30,1,10,1,10,2,3,2,psychology,IN,34,41,34
1,1,2,2,14,1,12,2,60,2,1,1,,CZ,45,43,45
3,1,2,1,20,1,1,1,60,1,1,4,Music,AU,39,33,32
3,1,2,2,23,1,10,4,10,2,1,3,Engineering ,MY,39,44,41
3,1,1,1,65,1,3,1,60,1,2,5,business managment,US,37,31,27
3,1,1,2,21,1,10,1,10,2,1,7,Emglish,MY,40,33,34
4,3,2,2,20,1,10,1,10,2,1,4,Computer,MY,21,18,19
4,3,2,2,27,1,3,1,10,2,2,1,socio,CN,17,17,17
1,2,2,2,13,3,2,2,10,2,1,2,,US,26,28,33
2,2,2,1,17,1,5,2,60,2,1,5,,US,32,33,36
3,3,2,2,21,1,10,1,70,2,1,4,Biology,NONE,31,30,38
3,3,2,2,24,1,10,5,10,2,1,6,IT,MY,21,21,20
3,1,1,1,36,1,2,1,60,2,2,5,Nursing,US,17,17,17
3,1,2,2,25,1,4,1,10,2,1,4,English ,KW,45,41,41
3,2,1,2,22,1,10,1,10,2,1,2,Aviation Engineering,MY,34,29,35
3,3,2,1,18,1,10,1,70,2,1,3,International Relations,US,41,42,41
3,2,2,2,19,1,10,1,10,2,1,5,Finance,MY,36,37,41
3,2,1,2,17,1,10,1,10,2,1,2,teaching,MY,29,25,27
4,1,2,2,25,1,10,4,10,1,1,6,human resources management,MY,23,23,22
4,3,2,2,22,1,10,1,10,1,1,2,,MY,28,27,29
4,3,1,2,24,1,12,5,70,1,1,8,Communication,MY,48,40,41
3,3,2,2,19,1,10,5,10,2,1,2,Information Management ,MY,27,27,27
3,2,1,2,26,1,10,1,10,1,1,2,Audio Engineering,MY,25,22,21
3,3,2,2,19,1,10,1,10,2,1,4,English,MY,38,26,34
1,3,1,1,14,1,2,4,60,2,1,1,,AU,38,38,37
1,2,1,1,15,2,12,1,60,2,1,1,,US,18,19,19
3,3,2,2,22,1,10,4,10,2,1,5,Business,MY,50,45,47
3,3,1,2,26,1,10,1,70,1,1,2,nursing,MY,25,25,30
3,1,2,2,28,1,10,1,10,1,1,6,,MY,18,17,16
3,1,2,2,20,1,10,5,10,2,1,3,law,MY,44,43,44
3,3,2,2,25,1,10,1,10,1,1,5,Computer engineerinng,MY,35,37,39
3,2,2,1,25,1,2,3,10,2,1,4,G,MY,41,35,46
3,2,2,2,20,1,10,5,10,2,1,4,Psychology,MY,35,31,41
3,2,2,2,20,1,10,3,70,2,1,6,Biotechnology,MY,42,41,46
2,2,1,1,17,3,12,2,60,2,1,3,,US,46,47,46
2,1,2,1,16,2,2,2,60,2,1,1,,US,36,39,40
3,3,2,2,25,1,6,2,10,2,1,3,Medicine,MY,27,21,20
3,1,2,2,18,1,10,5,10,2,1,6,Psychology,MY,24,22,26
2,3,2,2,20,1,10,5,10,2,1,4,,MY,22,22,22
3,1,1,1,14,3,2,2,60,2,1,3,art,US,19,23,20
3,2,1,1,19,2,2,1,60,1,1,3,Undeclared,US,21,18,24
2,3,2,1,24,2,1,1,60,2,1,2,,US,34,27,35
2,3,2,1,15,1,2,5,60,2,1,2,,CA,37,36,39
4,2,2,2,25,1,10,1,10,1,1,4,Business Managenement,MY,41,45,45
3,2,2,1,55,1,12,1,70,2,1,6,law,US,16,15,19
3,1,2,2,24,1,2,2,60,2,1,2,Food Science,SI,25,21,25
3,3,1,1,20,1,10,1,70,1,1,0,dentist,MY,26,22,19
2,3,2,1,17,1,2,2,60,2,1,2,,GB,36,40,35
1,3,2,1,16,1,7,1,30,2,1,2,,US,31,37,28
3,2,2,2,20,1,10,5,10,2,1,2,Medical,MY,27,28,24
1,2,1,1,18,1,12,1,60,2,1,3,,US,23,25,26
3,1,2,2,20,1,10,3,10,2,1,4,civil engineering,MY,50,47,50
3,3,2,2,19,1,0,1,10,2,1,0,Acturial science,MY,31,27,26
3,3,2,2,21,1,12,1,60,2,1,0,medicine,RU,35,26,39
3,3,2,1,22,1,6,1,60,2,1,2,Mathematics,US,38,41,35
3,1,2,2,20,1,10,2,10,2,1,5,-,MY,47,47,45
4,2,1,1,58,1,1,1,60,2,2,2,psychotherapy,US,18,19,21
1,2,2,1,21,1,7,4,60,2,1,3,,US,51,50,50
3,3,2,1,22,1,10,5,70,2,1,2,Accounting ,MY,38,43,50
2,2,2,1,18,1,4,1,60,2,1,5,,AU,46,43,42
3,2,1,2,25,1,10,1,10,1,1,3,engineering,MY,29,24,22
3,4,2,1,19,2,10,1,70,2,1,4,Science,MY,47,49,49
3,3,2,2,21,1,10,5,10,2,1,7,Business ,MY,31,28,31
2,3,2,2,18,1,2,1,70,2,1,2,,VE,34,37,42
3,2,1,2,20,2,10,1,10,2,1,3,Mechatronics engineering,MY,18,17,19
3,3,2,2,21,1,10,5,20,2,1,4,psychology,DZ,41,26,35
3,2,2,2,18,1,10,5,10,2,1,4,electrical engineering,MY,37,44,47
3,1,2,1,40,1,2,1,60,1,2,2,English,GB,31,31,33
3,2,2,1,34,1,1,2,60,2,1,2,Drama,US,20,20,16
4,3,2,2,25,1,10,1,10,0,1,1,information technology,MY,45,40,41
4,3,2,2,25,1,10,1,10,2,1,3,Graphic design & digital media ,MY,24,21,18
3,3,2,2,18,1,10,4,10,2,1,2,Science,MY,22,17,19
3,3,2,2,22,2,10,1,10,2,1,1,English,MY,17,18,20
3,2,2,2,23,1,10,1,10,2,1,4,Economics,MY,20,18,16
4,2,2,2,26,3,3,1,10,1,1,2,Agriculture,LK,31,30,28
3,3,2,2,22,1,10,1,10,2,1,3,Optometry,MY,36,37,39
4,3,2,2,25,1,10,4,70,1,2,3,Law,MY,27,22,20
2,1,2,1,17,1,7,1,60,2,1,2,,US,30,27,27
4,2,2,1,23,2,10,1,10,1,1,3,Graphic design,MY,46,40,47
3,2,2,2,25,2,10,1,10,1,1,2,Applied Physics,MY,21,21,21
1,3,2,1,15,1,7,2,60,2,1,0,,US,26,21,31
3,3,2,1,17,1,10,5,10,2,1,3,medical ,MY,50,50,53
3,3,2,2,29,1,10,1,70,2,1,4,Food Science and Technology,MY,31,30,37
1,2,2,1,14,1,2,1,70,2,1,3,,US,40,40,44
3,2,1,1,46,1,10,5,70,1,3,4,,MY,18,15,20
3,1,2,2,21,1,10,5,10,2,1,6,fashion,MY,32,28,33
3,3,2,1,19,1,10,1,10,2,1,2,Aviation Management,MY,31,23,30
2,3,1,2,17,1,10,5,10,2,1,5,,MY,20,16,21
2,3,2,2,16,1,4,1,60,2,1,1,,NONE,43,44,38
4,3,2,2,21,1,8,1,70,2,1,2,Commerce,IN,33,29,33
4,3,1,2,31,1,2,1,10,2,2,2,engineering,NONE,32,25,30
4,3,2,2,19,2,10,5,10,2,1,4,pharmacy,MY,46,48,48
2,3,2,1,14,1,4,1,70,2,1,3,,US,22,20,20
2,2,2,1,65,1,6,1,60,1,2,3,,US,38,33,34
4,3,2,2,33,1,2,1,60,2,1,2,Economics,RO,44,35,34
3,2,1,2,19,1,10,5,10,2,1,3,Computee science,MY,20,18,24
3,1,1,1,75,1,6,1,60,1,2,2,No,US,17,17,16
3,1,3,1,20,1,2,2,60,1,1,2,computer science,US,32,33,44
2,3,2,1,16,1,7,5,70,2,3,6,,MY,45,50,51
3,1,2,2,21,2,10,1,10,2,1,4,Chemical engineering,MY,24,26,25
3,2,2,2,18,1,10,5,10,2,1,5,Law,MY,23,24,28
4,3,2,2,25,1,10,2,10,1,1,6,Real Estate,MY,26,24,27
1,3,1,1,15,1,1,2,60,2,1,3,,US,33,35,33
2,3,2,2,19,1,10,1,10,2,1,4,,PK,45,38,43
3,1,1,1,20,2,1,1,60,1,1,2,Animation,US,26,32,29
1,1,2,1,15,1,1,2,60,2,1,3,,US,26,26,29
3,3,2,1,21,1,10,4,10,2,1,4,Dentistry,MY,27,21,21
2,1,2,2,21,1,7,2,10,2,1,4,,US,27,23,26
2,2,1,2,23,1,4,1,70,2,1,4,,MY,40,40,46
4,1,2,2,27,1,10,1,10,1,2,4,Engineering ,MY,23,20,20
3,1,1,2,18,1,10,1,10,2,1,7,engineering,MY,38,45,43
3,3,2,2,19,2,10,4,10,2,1,5,engineering,MY,26,19,21
3,3,2,1,20,1,10,1,10,2,1,4,Geology,MY,34,31,33
3,2,2,2,27,1,7,1,30,2,1,1,Business,DO,46,38,43
3,3,2,2,23,1,10,3,10,2,1,0,Graphic design,MY,24,24,26
3,1,2,2,20,1,10,1,10,2,1,2,Aerospace Engineering,MY,38,36,37
3,1,1,2,52,1,2,1,60,1,3,2,MBA,GB,24,26,20
2,1,2,2,17,1,4,2,60,2,1,3,,SI,34,26,32
3,1,1,2,19,1,10,1,10,2,1,4,english,MY,16,14,14
2,3,1,1,16,1,1,3,60,2,1,2,,US,56,55,56
3,3,2,2,20,1,10,1,10,2,1,5,Medicine,MY,25,28,27
3,1,2,2,20,2,10,1,10,2,1,2,Healthcare,MY,47,43,43
3,3,2,2,23,1,10,1,10,2,1,4,English,MY,40,41,49
1,1,1,1,14,1,2,2,60,2,1,5,,US,52,45,50
3,3,2,2,22,1,10,5,70,1,1,6,electrical engineering,MY,19,20,17
3,2,2,2,22,1,10,1,10,2,1,8,Medical,MY,49,42,38
2,3,2,2,18,1,2,2,60,2,1,1,,RU,47,44,42
2,2,1,2,19,1,10,1,10,2,1,4,,MY,33,36,30
4,1,1,2,36,1,10,3,10,1,1,12,Human resource,MY,15,15,15
2,2,2,1,43,1,12,1,60,2,1,1,,US,40,36,40
3,3,2,1,25,1,2,2,70,1,1,3,Communications,MY,22,21,20
2,2,2,1,17,1,7,1,60,2,1,3,,ZA,32,33,40
3,2,1,2,22,1,10,5,10,1,1,3,Graphic designer ,MY,30,26,28
2,2,1,1,20,1,1,5,60,1,1,4,,US,42,35,36
3,2,2,1,21,1,12,1,10,2,1,4,Economics,ID,39,39,47
2,3,2,1,24,1,12,4,60,1,1,3,,NZ,26,30,31
3,4,2,1,43,1,1,3,60,1,2,1,Animal Science,NZ,37,37,39
3,2,1,1,24,1,6,1,60,2,1,2,Engineering,US,24,27,27
1,2,3,1,17,1,7,4,70,2,1,5,,CA,23,24,28
1,1,1,1,14,3,2,5,60,2,1,3,,US,44,41,49
3,2,2,2,29,1,10,1,10,1,3,6,English,MY,31,30,29
1,3,2,1,14,1,2,3,60,2,1,2,,GB,34,33,35
3,1,1,1,42,1,2,2,60,1,2,2,Computing,GB,42,35,34
3,1,2,1,16,1,10,5,70,2,1,4,Psychology ,MY,45,51,49
3,1,3,2,28,1,2,2,60,2,1,1,law,RO,44,41,41
4,2,2,1,24,1,12,1,30,1,1,2,Mass Communication,US,31,38,33
2,3,2,1,22,1,10,1,10,2,1,4,,SG,27,25,31
1,2,2,1,13,1,7,5,60,2,1,2,,US,56,55,55
1,3,2,2,17,1,1,2,70,2,1,2,,GE,41,40,42
3,3,2,2,18,1,10,1,10,2,1,7,Art,MY,34,31,36
3,1,2,2,19,1,10,1,10,2,1,1,Cosmetology,MY,40,41,42
3,2,1,1,24,1,7,1,60,1,1,1,Animation,US,28,28,35
3,2,2,2,21,1,10,1,10,2,1,6,Civil engineering,MY,38,33,34
1,1,2,1,16,1,1,4,60,2,1,6,,US,33,34,40
